@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

jenk-commit,9,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.033,252,27,22,5,0,81.481481,18.518519,0,0.539249,0.180891,0.37942,43.255001,83.090845,23.672131,47.963808,-24.291677,0.876746,1.776437,-0.899692,12.894605,0.477578,1464.752938,0.625,5,0.105263,2,0.894737,17,0.375,3,0.714286,0.625,0.666667,0.736842,0.814815,0.295078,0.704922,0.185185,0.809788,0.814815,0.811016,0.736842,20.009,0.002,19.49059,0.001926,481675,310427,59102,?
jenk-commit,10,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.033,251,28,15,13,0,53.571429,46.428571,0,-0.181818,0.46026,0.649285,111.051813,143.649611,24.188289,102.132453,-77.944164,0.863867,3.647588,-2.78372,-5.06023,-0.180722,-573.86955,0.125,1,0.3,6,0.7,14,0.875,7,0.142857,0.125,0.133333,0.48125,0.535714,0.710714,0.289286,0.464286,0.517007,0.535714,0.5259,0.48125,20.006,0.002,19.482471,0.001883,481675,309310,60219,?
jenk-commit,10,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.033,251,28,22,6,0,78.571429,21.428571,0,0.475,0.224754,0.455514,54.228804,100.779139,24.188289,60.119636,-35.931347,0.863867,2.14713,-1.283262,10.230171,0.365363,1160.181245,0.625,5,0.15,3,0.85,17,0.375,3,0.625,0.625,0.625,0.75625,0.785714,0.310714,0.689286,0.214286,0.785714,0.785714,0.785714,0.75625,19.907,0.002,19.496717,0.001933,481675,309310,60219,?
jenk-commit,10,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0331,251,28,24,4,0,85.714286,14.285714,0,0.621622,0.148183,0.369709,35.753725,81.795366,24.188289,31.559461,-7.371172,0.863867,1.127124,-0.263256,14.952762,0.534027,1695.759918,0.625,5,0.05,1,0.95,19,0.375,3,0.833333,0.625,0.714286,0.85625,0.857143,0.282143,0.717857,0.142857,0.854978,0.857143,0.85034,0.85625,20.083,0.001,19.554155,0.001796,481675,309310,60219,?
jenk-commit,10,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0331,251,28,22,6,0,78.571429,21.428571,0,0.382353,0.225505,0.45819,54.409976,101.371073,24.188289,52.075284,-27.886995,0.863867,1.859832,-0.995964,10.164038,0.363001,1152.681249,0.375,3,0.05,1,0.95,19,0.625,5,0.75,0.375,0.5,0.75,0.785714,0.460714,0.539286,0.214286,0.779762,0.785714,0.75974,0.75,19.816,0.002,19.315726,0.001901,481675,309310,60219,?
jenk-commit,10,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0331,251,28,24,4,0,85.714286,14.285714,0,0.621622,0.153942,0.324957,37.143133,71.89444,24.188289,21.530489,2.6578,0.863867,0.768946,0.094921,14.996291,0.535582,1700.696474,0.625,5,0.05,1,0.95,19,0.375,3,0.833333,0.625,0.714286,0.89375,0.857143,0.282143,0.717857,0.142857,0.854978,0.857143,0.85034,0.89375,19.898,0.002,19.389413,0.001861,481675,309310,60219,?
jenk-commit,10,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0332,251,28,24,4,0,85.714286,14.285714,0,0.621622,0.135113,0.321048,32.600127,71.029572,24.188289,16.917449,7.27084,0.863867,0.604195,0.259673,15.903306,0.567975,1803.559022,0.625,5,0.05,1,0.95,19,0.375,3,0.833333,0.625,0.714286,0.94375,0.857143,0.282143,0.717857,0.142857,0.854978,0.857143,0.85034,0.94375,19.846,0.002,19.330785,0.002189,481675,309310,60219,?
jenk-commit,10,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0332,251,28,21,7,0,75,25,0,0.443182,0.268183,0.473268,62.762019,101.192167,25.425517,50.131453,-24.705936,0.908054,1.790409,-0.882355,8.463879,0.302281,965.205775,0.666667,6,0.210526,4,0.789474,15,0.333333,3,0.6,0.666667,0.631579,0.777778,0.75,0.29386,0.70614,0.25,0.758333,0.75,0.753201,0.777778,20.024,0.002,19.523863,0.002019,481675,309310,60219,?
jenk-commit,10,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0332,251,28,20,8,0,71.428571,28.571429,0,0.258278,0.274829,0.499524,64.317429,106.805986,25.425517,96.931218,-71.505701,0.908054,3.461829,-2.553775,8.145654,0.290916,928.915998,0.333333,3,0.105263,2,0.894737,17,0.666667,6,0.6,0.333333,0.428571,0.578947,0.714286,0.486216,0.513784,0.285714,0.69441,0.714286,0.687075,0.578947,19.944,0.002,19.430804,0.001843,481675,309310,60219,?
jenk-commit,10,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0333,251,28,23,5,0,82.142857,17.857143,0,0.578313,0.15757,0.364159,36.875759,77.862873,25.425517,31.219161,-5.793644,0.908054,1.11497,-0.206916,15.29241,0.546157,1743.919375,0.666667,6,0.105263,2,0.894737,17,0.333333,3,0.75,0.666667,0.705882,0.80117,0.821429,0.260025,0.739975,0.178571,0.817857,0.821429,0.818466,0.80117,19.928,0.003,19.422585,0.003164,481675,309310,60219,?
jenk-commit,10,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0333,252,27,22,5,0,81.481481,18.518519,0,0.539249,0.185263,0.371568,44.300273,81.371411,23.672131,28.567796,-4.895665,0.876746,1.058067,-0.181321,12.767902,0.472885,1450.36022,0.625,5,0.105263,2,0.894737,17,0.375,3,0.714286,0.625,0.666667,0.835526,0.814815,0.295078,0.704922,0.185185,0.809788,0.814815,0.811016,0.835526,19.826,0.001,19.425692,0.00172,481675,310427,59102,?
vold-commit,1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0333,133,15,12,3,0,80,20,0,0.526316,0.212016,0.408265,54.208633,92.322409,12.549611,18.756322,-6.20671,0.836641,1.250421,-0.413781,5.2202,0.348013,623.94759,0.75,3,0.181818,2,0.818182,9,0.25,1,0.6,0.75,0.666667,0.840909,0.8,0.231818,0.768182,0.2,0.82,0.8,0.806349,0.840909,9.174,0.001,8.872302,0.000854,440774,163709,42287,?
vold-commit,1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0333,133,15,12,3,0,80,20,0,0.328358,0.206812,0.447035,52.877951,101.089547,12.549611,35.628627,-23.079016,0.836641,2.375242,-1.538601,5.333767,0.355584,637.521773,0.25,1,0,0,1,11,0.75,3,1,0.25,0.4,0.727273,0.8,0.55,0.45,0.2,0.842857,0.8,0.752,0.727273,9.036,0.001,8.829138,0.00098,440774,163709,42287,?
vold-commit,1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0333,133,15,9,6,0,60,40,0,-0.022727,0.438359,0.63319,112.080337,143.185523,12.549611,59.369349,-46.819738,0.836641,3.957957,-3.121316,-2.582479,-0.172165,-308.672443,0.25,1,0.272727,3,0.727273,8,0.75,3,0.25,0.25,0.25,0.386364,0.6,0.622727,0.377273,0.4,0.6,0.6,0.6,0.386364,8.935,0.001,8.737201,0.000875,440774,163709,42287,?
vold-commit,1,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0333,133,15,12,3,0,80,20,0,0.444444,0.248283,0.449463,63.481512,101.638642,12.549611,28.934745,-16.385134,0.836641,1.928983,-1.092342,3.67345,0.244897,439.071399,0.5,2,0.090909,1,0.909091,10,0.5,2,0.666667,0.5,0.571429,0.818182,0.8,0.390909,0.609091,0.2,0.788889,0.8,0.790062,0.818182,9.063,0.001,8.855246,0.001032,440774,163709,42287,?
vold-commit,1,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0334,133,15,11,4,0,73.333333,26.666667,0,0.411765,0.292437,0.511927,74.77077,115.76387,12.549611,46.490571,-33.94096,0.836641,3.099371,-2.262731,2.490503,0.166034,297.678879,0.75,3,0.272727,3,0.727273,8,0.25,1,0.5,0.75,0.6,0.636364,0.733333,0.256061,0.743939,0.266667,0.785185,0.733333,0.746667,0.636364,8.958,0.001,8.747777,0.000845,440774,163709,42287,?
vold-commit,1,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0334,133,15,11,4,0,73.333333,26.666667,0,0.318182,0.323699,0.514845,82.764075,116.423805,12.549611,26.71088,-14.161269,0.836641,1.780725,-0.944085,1.11561,0.074374,133.343914,0.5,2,0.181818,2,0.818182,9,0.5,2,0.5,0.5,0.5,0.704545,0.733333,0.415152,0.584848,0.266667,0.733333,0.733333,0.733333,0.704545,9.216,0.001,8.901831,0.000988,440774,163709,42287,?
vold-commit,1,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0334,133,15,9,6,0,60,40,0,0.224138,0.384907,0.589561,98.413725,133.319564,12.549611,44.864111,-32.3145,0.836641,2.990941,-2.1543,-1.206846,-0.080456,-144.249,0.75,3,0.454545,5,0.545455,6,0.25,1,0.375,0.75,0.5,0.727273,0.6,0.304545,0.695455,0.4,0.728571,0.6,0.622222,0.727273,9.08,0.001,8.873901,0.000889,440774,163709,42287,?
vold-commit,1,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0334,133,15,12,3,0,80,20,0,0.444444,0.175934,0.398593,44.983227,90.135203,12.549611,19.788031,-7.23842,0.836641,1.319202,-0.482561,6.327111,0.421807,756.251847,0.5,2,0.090909,1,0.909091,10,0.5,2,0.666667,0.5,0.571429,0.931818,0.8,0.390909,0.609091,0.2,0.788889,0.8,0.790062,0.931818,9.054,0.001,8.852487,0.000871,440774,163709,42287,?
vold-commit,1,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0334,134,14,12,2,0,85.714286,14.285714,0,0.575758,0.146391,0.367088,39.592029,88.588773,10.673197,26.638448,-15.965251,0.762371,1.902746,-1.140375,5.928268,0.423448,702.06583,0.666667,2,0.090909,1,0.909091,10,0.333333,1,0.666667,0.666667,0.666667,0.787879,0.857143,0.281385,0.718615,0.142857,0.857143,0.857143,0.857143,0.787879,9.045,0.001,8.835247,0.000897,440774,164738,41258,?
vold-commit,1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0334,134,14,11,3,0,78.571429,21.428571,0,0.322581,0.182543,0.392581,45.731735,86.807795,12.106218,8.97667,3.129548,0.86473,0.641191,0.223539,5.743629,0.410259,688.878696,0.25,1,0,0,1,10,0.75,3,1,0.25,0.4,1,0.785714,0.535714,0.464286,0.214286,0.835165,0.785714,0.735404,1,8.538,0.001,8.348446,0.000811,440774,164738,41258,?
vold-commit,2,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0334,133,15,10,5,0,66.666667,33.333333,0,0.210526,0.299339,0.526644,76.535668,119.09186,12.549611,43.322022,-30.772411,0.836641,2.888135,-2.051494,1.735888,0.115726,207.483044,0.5,2,0.272727,3,0.727273,8,0.5,2,0.4,0.5,0.444444,0.681818,0.666667,0.439394,0.560606,0.333333,0.693333,0.666667,0.677249,0.681818,8.354,0.001,8.177745,0.000996,440774,163709,42287,?
vold-commit,2,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0335,133,15,10,5,0,66.666667,33.333333,0,0.210526,0.327409,0.53327,83.712452,120.590201,12.549611,31.197078,-18.647467,0.836641,2.079805,-1.243164,0.733858,0.048924,87.714777,0.5,2,0.272727,3,0.727273,8,0.5,2,0.4,0.5,0.444444,0.727273,0.666667,0.439394,0.560606,0.333333,0.693333,0.666667,0.677249,0.727273,8.801,0.001,8.519561,0.000858,440774,163709,42287,?
vold-commit,2,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0335,133,15,14,1,0,93.333333,6.666667,0,0.842105,0.100494,0.285956,25.694414,64.664275,12.549611,12.723125,-0.173514,0.836641,0.848208,-0.011568,8.866048,0.59107,1059.719829,1,4,0.090909,1,0.909091,10,0,0,0.8,1,0.888889,0.931818,0.933333,0.024242,0.975758,0.066667,0.946667,0.933333,0.93545,0.931818,8.699,0.001,8.508846,0.000882,440774,163709,42287,?
vold-commit,2,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0335,133,15,10,5,0,66.666667,33.333333,0,0.311927,0.310248,0.534967,79.324829,120.97407,12.549611,22.375248,-9.825637,0.836641,1.491683,-0.655042,1.311167,0.087411,156.718053,0.75,3,0.363636,4,0.636364,7,0.25,1,0.428571,0.75,0.545455,0.886364,0.666667,0.280303,0.719697,0.333333,0.755952,0.666667,0.685805,0.886364,8.684,0.001,8.492188,0.000849,440774,163709,42287,?
vold-commit,2,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0335,133,15,12,3,0,80,20,0,0.328358,0.198214,0.43972,50.679599,99.435486,12.549611,18.225595,-5.675984,0.836641,1.21504,-0.378399,5.525731,0.368382,660.46643,0.25,1,0,0,1,11,0.75,3,1,0.25,0.4,0.954545,0.8,0.55,0.45,0.2,0.842857,0.8,0.752,0.954545,8.496,0.001,8.31538,0.000856,440774,163709,42287,?
vold-commit,2,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0335,133,15,12,3,0,80,20,0,0.526316,0.229756,0.459571,58.74443,103.924327,12.549611,22.16275,-9.613139,0.836641,1.477517,-0.640876,4.604752,0.306983,550.385852,0.75,3,0.181818,2,0.818182,9,0.25,1,0.6,0.75,0.666667,0.909091,0.8,0.231818,0.768182,0.2,0.82,0.8,0.806349,0.909091,8.752,0.001,8.553526,0.000827,440774,163709,42287,?
vold-commit,2,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0335,133,15,10,5,0,66.666667,33.333333,0,0.210526,0.329097,0.544758,84.144042,123.188081,12.549611,32.075921,-19.52631,0.836641,2.138395,-1.301754,0.888418,0.059228,106.188745,0.5,2,0.272727,3,0.727273,8,0.5,2,0.4,0.5,0.444444,0.75,0.666667,0.439394,0.560606,0.333333,0.693333,0.666667,0.677249,0.75,8.845,0.002,8.641459,0.001169,440774,163709,42287,?
vold-commit,2,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0336,133,15,10,5,0,66.666667,33.333333,0,0.074074,0.307728,0.537603,78.68053,121.569943,12.549611,51.133016,-38.583405,0.836641,3.408868,-2.572227,1.508402,0.10056,180.292693,0.25,1,0.181818,2,0.818182,9,0.75,3,0.333333,0.25,0.285714,0.636364,0.666667,0.598485,0.401515,0.333333,0.638889,0.666667,0.650104,0.636364,8.983,0.001,8.779265,0.000869,440774,163709,42287,?
vold-commit,2,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0336,134,14,8,6,0,57.142857,42.857143,0,0.142857,0.404342,0.599311,109.356076,144.630748,10.673197,29.221009,-18.547812,0.762371,2.087215,-1.324844,-2.738393,-0.1956,-324.299136,0.666667,2,0.454545,5,0.545455,6,0.333333,1,0.285714,0.666667,0.4,0.606061,0.571429,0.359307,0.640693,0.428571,0.734694,0.571429,0.609524,0.606061,8.87,0.001,8.578373,0.000817,440774,164738,41258,?
vold-commit,2,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0336,134,14,10,4,0,71.428571,28.571429,0,0.3,0.325001,0.504699,81.421269,111.599262,12.106218,37.792324,-25.686106,0.86473,2.699452,-1.834722,1.45192,0.103709,174.140161,0.5,2,0.2,2,0.8,8,0.5,2,0.5,0.5,0.5,0.625,0.714286,0.414286,0.585714,0.285714,0.714286,0.714286,0.714286,0.625,8.437,0.001,8.261106,0.000796,440774,164738,41258,?
vold-commit,3,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0336,133,15,12,3,0,80,20,0,0.526316,0.230792,0.387924,59.009393,87.722593,12.549611,17.431824,-4.882213,0.836641,1.162122,-0.325481,4.828715,0.321914,577.155184,0.75,3,0.181818,2,0.818182,9,0.25,1,0.6,0.75,0.666667,0.840909,0.8,0.231818,0.768182,0.2,0.82,0.8,0.806349,0.840909,8.8,0.001,8.603189,0.000912,440774,163709,42287,?
vold-commit,3,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0336,133,15,13,2,0,86.666667,13.333333,0,0.594595,0.145039,0.367225,37.083898,83.041851,12.549611,21.106142,-8.556531,0.836641,1.407076,-0.570435,7.563171,0.504211,903.992651,0.5,2,0,0,1,11,0.5,2,1,0.5,0.666667,0.863636,0.866667,0.366667,0.633333,0.133333,0.887179,0.866667,0.85,0.863636,8.791,0.001,8.594008,0.000876,440774,163709,42287,?
vold-commit,3,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0336,133,15,14,1,0,93.333333,6.666667,0,0.814815,0.043393,0.159448,11.094749,36.05655,12.549611,1.434101,11.11551,0.836641,0.095607,0.741034,11.11551,0.741034,1328.588206,0.75,3,0,0,1,11,0.25,1,1,0.75,0.857143,1,0.933333,0.183333,0.816667,0.066667,0.938889,0.933333,0.930021,1,8.459,0.001,8.278896,0.000864,440774,163709,42287,?
vold-commit,3,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0336,133,15,9,6,0,60,40,0,-0.022727,0.380635,0.594133,97.321513,134.3534,12.549611,60.892846,-48.343234,0.836641,4.059523,-3.222882,-0.608928,-0.040595,-72.782439,0.25,1,0.272727,3,0.727273,8,0.75,3,0.25,0.25,0.25,0.636364,0.6,0.622727,0.377273,0.4,0.6,0.6,0.6,0.636364,8.574,0.001,8.389282,0.000898,440774,163709,42287,?
vold-commit,3,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0337,133,15,12,3,0,80,20,0,0.444444,0.21312,0.447563,54.490898,101.208887,12.549611,42.454576,-29.904965,0.836641,2.830305,-1.993664,5.178739,0.345249,618.992007,0.5,2,0.090909,1,0.909091,10,0.5,2,0.666667,0.5,0.571429,0.636364,0.8,0.390909,0.609091,0.2,0.788889,0.8,0.790062,0.636364,8.43,0.001,8.247658,0.000873,440774,163709,42287,?
vold-commit,3,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0337,133,15,12,3,0,80,20,0,0.526316,0.224583,0.439788,57.421904,99.450836,12.549611,20.160579,-7.610968,0.836641,1.344039,-0.507398,4.382226,0.292148,523.788227,0.75,3,0.181818,2,0.818182,9,0.25,1,0.6,0.75,0.666667,0.863636,0.8,0.231818,0.768182,0.2,0.82,0.8,0.806349,0.863636,8.527,0,8.336255,0.000885,440774,163709,42287,?
vold-commit,3,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0337,133,15,8,7,0,53.333333,46.666667,0,-0.105263,0.428864,0.628025,109.652826,142.017579,12.549611,38.958433,-26.408822,0.836641,2.597229,-1.760588,-2.665778,-0.177719,-318.628698,0.25,1,0.363636,4,0.636364,7,0.75,3,0.2,0.25,0.222222,0.613636,0.533333,0.64697,0.35303,0.466667,0.566667,0.533333,0.548148,0.613636,8.347,0,8.159621,0.000872,440774,163709,42287,?
vold-commit,3,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0337,133,15,13,2,0,86.666667,13.333333,0,0.594595,0.134621,0.365026,34.420189,82.544525,12.549611,24.005754,-11.456143,0.836641,1.600384,-0.763743,7.812948,0.520863,933.847413,0.5,2,0,0,1,11,0.5,2,1,0.5,0.666667,0.909091,0.866667,0.366667,0.633333,0.133333,0.887179,0.866667,0.85,0.909091,8.654,0.001,8.462497,0.000927,440774,163709,42287,?
vold-commit,3,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0337,134,14,9,5,0,64.285714,35.714286,0,0.054054,0.391279,0.595488,105.823127,143.708091,10.673197,34.018852,-23.345655,0.762371,2.429918,-1.667547,-1.865812,-0.133272,-220.962184,0.333333,1,0.272727,3,0.727273,8,0.666667,2,0.25,0.333333,0.285714,0.606061,0.642857,0.582251,0.417749,0.357143,0.682143,0.642857,0.659864,0.606061,8.738,0.001,8.466352,0.000837,440774,164738,41258,?
vold-commit,3,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0337,134,14,11,3,0,78.571429,21.428571,0,0.511628,0.280138,0.469403,70.181977,103.794582,12.106218,19.201073,-7.094855,0.86473,1.371505,-0.506775,3.089325,0.220666,370.527074,0.75,3,0.2,2,0.8,8,0.25,1,0.6,0.75,0.666667,0.8,0.785714,0.235714,0.764286,0.214286,0.806349,0.785714,0.79198,0.8,8.73,0.001,8.54327,0.000815,440774,164738,41258,?
vold-commit,4,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0337,133,15,9,6,0,60,40,0,-0.022727,0.403974,0.608643,103.288771,137.634674,12.549611,57.41223,-44.862619,0.836641,3.827482,-2.990841,-1.665322,-0.111021,-199.048596,0.25,1,0.272727,3,0.727273,8,0.75,3,0.25,0.25,0.25,0.522727,0.6,0.622727,0.377273,0.4,0.6,0.6,0.6,0.522727,8.416,0.001,8.234126,0.00087,440774,163709,42287,?
vold-commit,4,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0338,133,15,13,2,0,86.666667,13.333333,0,0.659091,0.149232,0.31454,38.155862,71.127975,12.549611,23.260036,-10.710425,0.836641,1.550669,-0.714028,7.5493,0.503287,902.334682,0.75,3,0.090909,1,0.909091,10,0.25,1,0.75,0.75,0.75,0.840909,0.866667,0.207576,0.792424,0.133333,0.866667,0.866667,0.866667,0.840909,8.506,0.001,8.321158,0.00089,440774,163709,42287,?
vold-commit,4,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0338,133,15,11,4,0,73.333333,26.666667,0,0.318182,0.243876,0.460276,62.354655,104.083719,12.549611,39.520612,-26.971001,0.836641,2.634707,-1.798067,3.716676,0.247778,444.237937,0.5,2,0.181818,2,0.818182,9,0.5,2,0.5,0.5,0.5,0.636364,0.733333,0.415152,0.584848,0.266667,0.733333,0.733333,0.733333,0.636364,8.487,0.001,8.310223,0.000872,440774,163709,42287,?
vold-commit,4,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0338,133,15,12,3,0,80,20,0,0.328358,0.203886,0.437845,52.13002,99.011472,12.549611,25.265388,-12.715777,0.836641,1.684359,-0.847718,5.393658,0.359577,644.6803,0.25,1,0,0,1,11,0.75,3,1,0.25,0.4,0.931818,0.8,0.55,0.45,0.2,0.842857,0.8,0.752,0.931818,8.674,0.001,8.486903,0.000899,440774,163709,42287,?
vold-commit,4,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.5 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20130821.0338,133,15,10,5,0,66.666667,33.333333,0,0.210526,0.325728,0.538369,83.282854,121.74328,12.549611,50.24964,-37.700029,0.836641,3.349976,-2.513335,1.093468,0.072898,130.697377,0.5,2,0.272727,3,0.727273,8,0.5,2,0.4,0.5,0.444444,0.704545,0.666667,0.439394,0.560606,0.333333,0.693333,0.666667,0.677249,0.704545,8.674,0.001,8.486798,0.000885,440774,163709,42287,?
